HCPCS_Code,Code,generic,range,WAC per Unit
90672,9,1,3,24.5
J9318,J,1,3,112.32293023255815
J0741,J,0,3,20.813767647058825
J7294,J,1,3,2258.653076923077
J9319,J,1,3,219.6732252747253
J0699,J,0,3,1.7912317500000001
J1426,J,0,3,160.0
J1305,J,0,3,165.29129032258064
J2406,J,0,3,41.61063440903226
Q2054,Q,0,3,433498.84470588237
J1448,J,0,3,4.884215686235295
J9247,J,0,1,475.0
90670,9,0,2,233.51
90677,9,0,2,260.5242857142857
90671,9,0,2,224.9807142857143
90732,9,0,2,117.081
J0270,J,0,2,335.8092857142857
P9046,P,1,2,124.92699999999999
P9047,P,1,2,124.92699999999999
J9272,J,0,2,218.73520000000002
C9086,C,0,0,
P9041,P,1,2,97.8
P9045,P,1,2,97.8
90686,9,1,2,20.794
90688,9,1,1,15.770000000000001
90685,9,0,0,19.107
90687,9,1,2,13.568999999999997
C9088,C,0,2,0.7019214285714286
90662,9,0,2,64.513
90682,9,0,2,122.96
Q4215,Q,0,0,400.0
C9089,C,0,2,0.8175
C9087,C,0,0,
J2506,J,0,2,
J9061,J,0,2,18.73498163
Q2055,Q,0,2,451241.1678571428
J1826,J,1,2,1572.218795111111
J0172,J,0,2,5.64
A2004,A,0,2,3250.0
J9021,J,0,2,46.614285714285714
90694,9,0,2,67.984
90674,9,0,2,30.1
90756,9,0,2,57.04600000000001
A9595,A,0,2,543.1625396571428
90759,9,0,2,64.77678571428571
J9015,J,0,2,5375.232857142858
J1455,J,1,2,787.95
J9304,J,0,2,81.53368888888889
Q3028,Q,0,2,568.6191309972222
J0287,J,0,2,10.5
J0884,J,1,2,3.96
J7501,J,0,2,250.0
J0491,J,0,2,16.04747618857143
Q0222,Q,1,1,1866.667777777778
J1327,J,1,2,72.0
J0883,J,1,2,9.07888
J1451,J,1,2,17.3161
J2710,J,1,2,17.34
J3246,J,1,2,4.78
Q2017,Q,0,2,2495.95
C9093,C,0,0,
J9273,J,0,2,156.556
J9071,J,0,2,4.041071428571429
S0136,S,0,2,0.65
J0219,J,0,2,71.136928
J0879,J,0,2,0.230769231
J0248,J,0,2,5.574272
J1595,J,1,2,7114.0
J1952,J,0,2,96.01759047760001
C9090,C,0,0,
J2186,J,0,2,2.1186666668000003
J2265,J,0,2,23.6344
C9092,C,0,0,
J9600,J,0,2,21925.84
J9359,J,0,2,187.078415952
C9091,C,0,0,
J3030,J,1,2,376.715
J0330,J,1,2,25.0
J1306,J,0,2,11.645706073636363
J8515,J,1,2,8.125
J0300,J,0,2,183.2625
J8565,J,1,2,259.6293333
J7131,J,1,2,0.01722
J7304,J,1,2,0.5479924241818183
J0604,J,1,2,1.000065151318182
J2440,J,1,2,41.41
S0132,S,1,2,216.49
J3470,J,0,2,55.8
S0160,S,0,2,0.69
J0120,J,1,2,1.6958
J0739,J,0,2,6.2939409092727265
J7315,J,0,2,430.0
J2779,J,0,2,80.0
C9097,C,0,0,
J1574,J,0,2,50.0
J9215,J,0,2,30.0
J2356,J,0,2,19.83540615882353
J1444,J,0,2,0.029411765
C9098,C,0,0,473243.1818181818
Q5124,Q,0,2,226.0
C9096,C,0,0,
J2998,J,1,2,30.898212209999997
J3299,J,1,2,45.83333333
J9332,J,0,2,30.15622272727273
C9094,C,0,0,
C9095,C,0,0,
J9331,J,0,2,90.787569768
90651,9,0,2,277.21590000000003
90710,9,0,2,265.86845000000005
90707,9,1,2,91.0486
90716,9,0,2,166.4404
90647,9,0,2,29.245350000000002
J0571,J,0,2,1.169833333
S0109,S,0,2,0.4625
J9298,J,0,2,176.6491907894737
J2993,J,0,2,2930.176052631579
J2777,J,0,2,36.5
Q2056,Q,0,2,473243.1818181818
J1932,J,0,2,74.1055
Q5125,Q,0,2,0.5663157894736842
C9142,C,0,0,
C9101,C,0,2,1.75
J1302,J,0,2,16.954710741818182
J9274,J,0,2,194.19727272727275
J2941,J,1,1,155.45
90621,9,0,1,363.0427272727273
90680,9,0,1,47.37440625
S0164,S,1,1,5.0756
S0128,S,0,1,217.5
J1643,J,0,1,
Q2009,Q,1,1,236.68666666666664
J2327,J,0,1,140.1157333
S5553,S,0,1,3.526475
J2401,J,1,1,
J2184,J,1,1,
J0703,J,0,1,
J0136,J,0,1,0.1228
J2402,J,0,1,0.3072
J0701,J,0,1,10.49371447027907
J0689,J,0,1,
J0572,J,1,1,15.474
J0573,J,1,1,15.6
J0574,J,1,1,14.95726667
J0575,J,1,1,16.87733333
J0877,J,0,1,0.158
J9049,J,0,1,8.117
J2021,J,1,1,21.992866667999998
J7100,J,0,1,35.16645833375
J9314,J,0,1,19.819
C9143,C,0,1,1.378125
J1456,J,0,1,
J9393,J,0,1,
J3244,J,0,1,
J0891,J,0,1,
J0892,J,0,1,
J9357,J,1,1,2172.4894230769232
J2247,J,0,1,0.748
J0283,J,0,1,83.256
J9046,J,1,1,
S0126,S,0,1,240.489625
J2251,J,0,1,0.4398
J0611,J,0,0,3.0118750000000003
J0893,J,0,1,17.182151260504202
90702,9,0,0,66.09
90700,9,1,1,32.69125
90698,9,0,1,112.106
90648,9,1,1,16.218500000000002
90696,9,1,1,61.073750000000004
90734,9,0,1,157.351
90619,9,0,1,158.82850000000002
90691,9,0,1,1724.1275
90713,9,0,1,411.47
90717,9,0,1,183.626625
C9144,C,0,1,0.483333333
Q9983,Q,0,1,3287.5
J0898,J,0,1,3.9
J0899,J,0,1,3.9
S0122,S,0,1,230.0425
J9175,J,0,1,96.995
90723,9,0,1,93.96725
90636,9,0,1,122.599
90633,9,1,1,37.19525
90620,9,0,1,214.428
J0173,J,0,1,81.275
J0706,J,1,1,7.7825
J0134,J,0,1,0.11699999999999999
J2272,J,0,1,5.72027397260274
J1611,J,0,1,279.8
J0282,J,0,1,2.879424115
J9394,J,0,1,
J9048,J,0,1,
J2281,J,1,1,11.5
90697,9,0,1,293.0605
J0716,J,0,1,5246.1
J3371,J,0,1,
J1954,J,0,1,451.69
Q5126,Q,0,1,71.86
J3372,J,0,1,10.1875
J0225,J,0,1,4774.04
J2311,J,0,1,
90681,9,0,1,90.529155558
C9147,C,0,0,130.0
J9294,J,0,1,11.0
Q9968,Q,1,1,21.462623076923077
J1411,J,0,1,3500000.0
J9297,J,0,1,
Q4124,Q,0,1,62.5
Q4103,Q,0,1,75.0
Q4104,Q,0,1,233.44307692307692
Q4108,Q,0,1,177.78769230769234
Q4114,Q,0,1,2285.923076923077
Q4105,Q,0,1,197.01230769230767
Q4110,Q,0,1,289.5
J9196,J,1,1,
J9296,J,0,1,10.445
J0613,J,0,1,
C9145,C,0,1,1.8125
Q4160,Q,0,1,298.5074627
Q4159,Q,0,1,1111.111111
C9148,C,0,0,
J0218,J,0,1,360.2744444444445
J0612,J,1,1,3.395990857142857
Q5127,Q,0,1,351.12820516153846
Q5128,Q,0,1,272.0
Q5130,Q,0,1,208.3333333
Q5129,Q,0,1,67.74
C9146,C,0,0,62.58276923076923
J0208,J,0,1,91.33672
C9149,C,0,0,
90377,9,0,1,372.81
J1449,J,0,1,34.09090909
J2403,J,0,1,0.6799999999999999
Q4118,Q,0,1,11.965384615384615
J1813,J,0,1,13.735
J0457,J,1,1,181.32000000000002
J0736,J,1,1,7.870416666999999
90678,9,0,1,295.0
J1576,J,1,1,100.7436
J1921,J,0,1,3.003
J0665,J,1,1,0.17972382722222222
J0137,J,0,1,
J0206,J,1,1,7.974120000000001
J1811,J,0,1,11.005312499999999
J1812,J,0,1,
J1836,J,1,1,0.0646
J9347,J,0,1,130.0
J2305,J,1,1,4.097166667
J0737,J,0,1,7.08
J9323,J,0,1,11.0
J2599,J,0,1,3.4425
J9259,J,0,1,15.87924
J2598,J,1,1,10.61885
J1747,J,0,1,57.268959996
J2371,J,1,1,20.0
J1805,J,1,1,25.19535
J9059,J,0,1,23.4
J0216,J,0,1,3.5
J1920,J,1,1,1.25
J2372,J,0,1,0.2
J1806,J,0,1,0.6475
J9350,J,0,1,597.624
J2427,J,0,1,12.407981686
J1440,J,0,1,60.0
J9380,J,0,1,29.840384615384615
90679,9,0,1,280.0
J7213,J,1,1,1.9835999999999998
J9058,J,0,1,32.0954
J1961,J,0,1,21.03559871
J2561,J,0,1,1.3338
Q5131,Q,0,1,3288.245
J9322,J,0,0,10.104
J9056,J,0,1,32.7373
J2249,J,0,1,2.067
J1941,J,0,1,213.10399999999998
J2806,J,0,1,136.63
J9063,J,0,1,
J2329,J,0,1,67.259986666
C9151,C,0,0,
J9381,J,0,1,34.83807692307692
C9150,C,0,0,0.0
J9029,J,0,1,15000.0
J7519,J,1,1,2.15955
91320,9,0,1,129.0
J0874,J,0,1,0.094285714
J2359,J,1,1,1.9745000000000001
J9345,J,0,1,28.48
C9158,C,0,0,25.20342857142857
C9154,C,0,0,255.05915178571428
C9152,C,0,0,
91319,9,0,1,7.7
J0802,J,0,1,3497.5
J0174,J,0,1,1.2740500000000001
J0801,J,0,1,
C9157,C,0,0,142.3
J0349,J,0,1,9.75
J7214,J,0,1,5.195714285714286
C9153,C,0,0,9.0
J9051,J,0,1,4.8
J2781,J,0,1,146.0
91322,9,0,1,5.18
C9155,C,0,0,
A9601,A,0,0,3500.0
Q5132,Q,0,0,822.0625
C9165,C,0,0,171.72
J0750,J,1,0,1842.28
J0688,J,0,0,1.462533333
J2404,J,1,0,0.12296
J1596,J,1,0,6.5
J1939,J,1,0,1.51
J3425,J,0,0,0.008333333
Q4106,Q,0,0,42.4
J2508,J,0,0,217.0935
J0217,J,0,0,420.0
A9602,A,0,0,2494.33
J9052,J,0,0,245.0
J9072,J,0,0,3.6625
J9286,J,0,0,2554.745
J9333,J,0,0,21.60714286
J2799,J,0,0,25.2032
C9163,C,0,0,64.75
J0576,J,0,0,266.11830357142856
J0402,J,0,0,5.784836309714286
91318,9,0,0,57.5
J1413,J,0,0,3200000.0
C9161,C,0,0,328.125
J0751,J,0,0,2202.3
J2679,J,0,0,9.6035
J1304,J,0,0,
J1246,J,0,0,99.03691429
J1412,J,0,0,11328.125
C9159,C,0,0,3.15
A9607,A,0,0,45517.5
A9608,A,0,0,614.78125
90396,9,0,0,2182.57
J0873,J,0,0,
A9590,A,0,0,
C9164,C,0,0,685.0
J0184,J,0,0,
C9160,C,0,0,
J9334,J,0,0,31.29563492
J0391,J,0,0,45.27272727
A9596,A,0,0,984.0
Q4164,Q,0,0,1485.0
91304,9,0,0,130.0
91321,9,0,0,128.0
J1105,J,0,0,0.875
J3401,J,0,0,2425.0
J9321,J,0,0,51.18697142857143
C9162,C,0,0,
Q4166,Q,0,0,64.5
C9168,C,0,0,51.80335
J2919,J,1,0,6.025406666666667
J1010,J,1,0,9.981097345132744
J1323,J,0,0,171.72
C9166,C,0,0,16.92
J9075,J,1,0,
J0652,J,0,0,7.493
J0650,J,1,0,12.47
A9609,A,1,0,0.0
J3424,J,0,0,4.845
J9073,J,1,0,
J3055,J,0,0,
J0577,J,0,0,
J0578,J,0,0,
J0209,J,0,0,0.0
J9376,J,0,0,86.53845
J0177,J,0,0,
J0651,J,0,0,11.0862
C9167,C,0,0,3.28
J7165,J,0,0,3.15
A9800,A,0,0,5768.0
J7354,J,0,0,685.0
J1203,J,0,0,85.0
J1202,J,0,0,32.5
J2801,J,0,0,12.2921
J0589,J,0,0,4.2
J2277,J,0,0,23.79032258
J2782,J,0,0,105.0
